deweyClass,title,checktimes,years,months
005.2762,"How to do everything with JavaScript",2,2008,11
005.133,"Beginning Ruby from novice to professional",3,2008,11
005.7585,"Sams teach yourself Microsoft SQL server 7 0 in 21 days",1,2008,11
005.2762,"Enterprise JavaBeans",1,2008,11
005.71262,"Instant wireless Java with J2ME",1,2008,11
005.262,"Java development with Ant",1,2008,11
005.133,"Programming Microsoft Visual C 2008 the language",2,2008,11
005.133,"Sams teach yourself Java 2 in 24 hours",1,2008,11
005.133,"Beginning programming with Java for dummies",4,2008,12
005.133,"Learning C 3 0",7,2008,12
005.7585,"Sams teach yourself Microsoft SQL server 7 0 in 21 days",1,2008,12
005.72,"Sams teach yourself PHP MySQL and Apache all in one",1,2008,12
005.133,Ruby,2,2008,12
005.7585,"Transact SQL desk reference",1,2008,12
005.133,"Java NIO",1,2008,12
005.133,"quick Python book",1,2008,12
005.133,"Programming Microsoft Visual C 2008 the language",2,2008,12
005.133,"Beginning C 2008 from novice to professional",5,2008,12
005.133,"Hitchhikers guide to Visual Basic and SQL server",1,2008,12
005.133,"Programming C 3 0",5,2008,12
005.72,"XML and PHP",2,2008,12
005.2762,"Web database applications with PHP and MySQL",4,2008,12
005.2768,"Microsoft Visual C NET step by step version 2003",3,2008,12
005.133,"Sams teach yourself Java 2 in 21 days",1,2008,12
005.133,"Java 2 black book",1,2008,12
005.2762,"PHP in a nutshell",3,2008,12
005.2762,"Designing with Javascript creating dynamic Web pages",1,2008,12
005.133,"Visual C 2005 a developers notebook",1,2008,12
005.2762,"JavaScript the good parts",2,2008,12
005.133,"Sams teach yourself Java 6 in 21 days",1,2008,12
005.2762,"PHP for teens",4,2008,12
005.133,"More Java pitfalls 50 new time saving solutions and workarounds",1,2008,12
005.72,"PHP and MySQL for dynamic Web sites",4,2008,12
005.133,"Programming Ruby the pragmatic programmers guide",4,2008,12
005.2762,"Professional JavaScript",2,2008,12
005.117,"Beginning Ruby on Rails",3,2008,12
005.133,"Illustrated C 2005",4,2008,12
005.2762,"Build your own database driven website using PHP MySQL",6,2008,12
005.133,"How not to program in C 111 broken programs and 3 working ones or why does 22 5986",2,2008,12
005.2762,"Spring into PHP 5",2,2008,12
005.72,"MCAD MCSD self paced training kit Developing Web applications with Microsoft Visual Basic NET and Microsoft Visual C NET exams 70 305 and 70 315",1,2008,12
005.2768,"Microsoft ASP NET programming with Microsoft Visual C NET step by step version 2003",1,2008,12
005.71262,"JavaScript a beginners guide",1,2008,12
005.756,"Learn SQL in three days",1,2008,12
005.133,"Python in a nutshell",2,2008,12
005.133,"Sams teach yourself C in 21 days",1,2008,12
005.133,"Practical C programming",1,2008,12
005.133,"Learning Java",1,2008,12
005.133,"Just enough C C programming",1,2008,12
005.133,"Python power the comprehensive guide",3,2008,12
005.133,"JavaScript the definitive guide",5,2008,12
005.118,"Sams teach yourself Visual C 2008 in 24 hours complete starter kit",3,2008,12
005.133,"PHP developers cookbook",2,2008,12
005.2768,"MCAD MCSD self paced training kit developing XML Web services and server components with Microsoft Visual Basic NET and Microsoft Visual C NET exams 70 310 and 70 320",1,2008,12
005.133,"Head first Java",6,2008,12
005.133,"Learning Python",5,2008,12
005.72,"PHP and MySQL Web development",3,2008,12
005.2762,"How to do everything with JavaScript",2,2008,12
005.133,"Java examples in a nutshell",1,2008,12
005.2762,"PHP 5 fast easy web development",1,2008,12
005.133,"PHP a beginners guide",5,2008,12
005.276,"Beginning ASP NET 2 0 in C 2005 from novice to professional",2,2008,12
005.133,"C for Java programmers",1,2008,12
005.133,"Mastering the standard C classes an essential reference",1,2008,12
005.7585,"Microsoft Access projects with Microsoft SQL server",1,2008,12
005.133,"Java pitfalls time saving solutions and workarounds to improve programs",1,2008,12
005.133,"Python essential reference",1,2008,12
005.2762,"Sams teach yourself PHP MySQL and Apache all in one",4,2008,12
005.376,"Microsoft SQL Server 2005 for dummies",3,2008,12
005.133,"Java in a nutshell",4,2008,12
